open_time,open,high,low,close,volume,close_time,quote asset volume,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-01-06 01:37:00,33663.23000000,33680.86000000,33567.99000000,33576.96000000,58.65707100,2021-01-06 01:37:59.999,1971991.62517980,1195,21.62165300,726961.46795694,0
2021-01-06 01:38:00,33576.96000000,33626.50000000,33569.48000000,33603.73000000,60.36658400,2021-01-06 01:38:59.999,2028251.26642331,1087,33.53603400,1126673.50946746,0
2021-01-06 01:39:00,33603.72000000,33693.54000000,33603.72000000,33670.33000000,34.75393000,2021-01-06 01:39:59.999,1169604.40662717,965,24.58482800,827381.35678577,0
2021-01-06 01:40:00,33670.32000000,33673.21000000,33607.82000000,33609.83000000,32.59797500,2021-01-06 01:40:59.999,1096385.42913679,965,10.75850200,361849.51782573,0
2021-01-06 01:41:00,33613.00000000,33715.50000000,33610.13000000,33715.50000000,59.44180700,2021-01-06 01:41:59.999,2001364.99439909,1042,37.90273200,1276285.81835820,0
2021-01-06 01:42:00,33715.50000000,33726.57000000,33679.00000000,33726.57000000,60.81889900,2021-01-06 01:42:59.999,2049539.70606358,1057,14.09015500,474902.24303693,0
2021-01-06 01:43:00,33726.57000000,33746.71000000,33639.05000000,33653.24000000,87.22846000,2021-01-06 01:43:59.999,2938205.02071119,1446,34.92607700,1176413.77545640,0
2021-01-06 01:44:00,33653.23000000,33680.48000000,33630.00000000,33667.52000000,80.23911300,2021-01-06 01:44:59.999,2700441.62210187,1263,19.00982500,639778.20265755,0
2021-01-06 01:45:00,33667.52000000,33743.28000000,33667.51000000,33737.07000000,49.96954100,2021-01-06 01:45:59.999,1684239.00818360,930,20.28685900,683624.74676490,0
2021-01-06 01:46:00,33737.07000000,33737.07000000,33620.01000000,33630.85000000,61.51076600,2021-01-06 01:46:59.999,2071741.78887984,1142,21.16261400,712424.78162995,0
2021-01-06 01:47:00,33630.85000000,33640.00000000,33567.96000000,33591.02000000,79.88144900,2021-01-06 01:47:59.999,2684332.03681312,1643,39.68909400,1333568.33261126,0
2021-01-06 01:48:00,33591.02000000,33624.02000000,33550.02000000,33611.55000000,75.19115700,2021-01-06 01:48:59.999,2525237.68557409,1133,48.48276800,1628472.21999115,0
2021-01-06 01:49:00,33611.54000000,33681.78000000,33605.68000000,33670.94000000,34.18383200,2021-01-06 01:49:59.999,1150124.21942940,1117,15.09307400,507814.67144843,0
2021-01-06 01:50:00,33670.94000000,33726.50000000,33670.93000000,33684.60000000,38.28580000,2021-01-06 01:50:59.999,1290168.14883426,960,9.65516000,325272.20769937,0
2021-01-06 01:51:00,33684.60000000,33759.47000000,33684.60000000,33757.04000000,44.37918900,2021-01-06 01:51:59.999,1496906.07093612,1066,26.38287600,889873.97187916,0
2021-01-06 01:52:00,33757.04000000,33774.63000000,33728.77000000,33756.15000000,35.95398700,2021-01-06 01:52:59.999,1213375.56720466,774,17.11866400,577599.53407993,0
2021-01-06 01:53:00,33756.16000000,33804.40000000,33745.33000000,33783.66000000,44.62055800,2021-01-06 01:53:59.999,1507430.75972252,935,24.61913200,831754.27662239,0
2021-01-06 01:54:00,33783.72000000,33847.00000000,33783.72000000,33845.07000000,31.79299500,2021-01-06 01:54:59.999,1075088.19235410,980,16.09040300,544153.01791101,0
2021-01-06 01:55:00,33845.07000000,33870.97000000,33813.49000000,33813.49000000,70.15528700,2021-01-06 01:55:59.999,2374272.80558327,1383,36.34394000,1230065.57548104,0
2021-01-06 01:56:00,33817.51000000,33862.65000000,33817.51000000,33840.59000000,33.31484900,2021-01-06 01:56:59.999,1127367.80042126,822,14.97524100,506719.70336681,0
2021-01-06 01:57:00,33840.59000000,33840.59000000,33800.00000000,33834.78000000,40.56733500,2021-01-06 01:57:59.999,1371813.41177541,922,6.73136400,227639.08222126,0
2021-01-06 01:58:00,33834.79000000,33844.82000000,33816.57000000,33844.82000000,17.46585500,2021-01-06 01:58:59.999,590786.79002725,565,10.45374700,353598.36975706,0
2021-01-06 01:59:00,33844.82000000,33844.82000000,33800.00000000,33811.28000000,26.38392800,2021-01-06 01:59:59.999,892133.41101705,665,15.55056300,525802.83878546,0
2021-01-06 02:00:00,33811.28000000,33863.50000000,33811.20000000,33853.67000000,31.52842400,2021-01-06 02:00:59.999,1066816.04741138,750,20.16448200,682323.28015736,0
2021-01-06 02:01:00,33853.68000000,33853.68000000,33811.28000000,33833.86000000,30.90421400,2021-01-06 02:01:59.999,1045469.09475706,724,18.87727700,638599.38788555,0
2021-01-06 02:02:00,33833.87000000,33937.00000000,33829.79000000,33935.88000000,55.11008600,2021-01-06 02:02:59.999,1867888.66949074,1220,33.23250400,1126349.97848403,0
2021-01-06 02:03:00,33935.87000000,33945.50000000,33900.00000000,33936.83000000,55.95636200,2021-01-06 02:03:59.999,1898026.52916165,1098,28.19468000,956523.82570761,0
2021-01-06 02:04:00,33936.83000000,33987.68000000,33936.83000000,33969.99000000,73.97186100,2021-01-06 02:04:59.999,2512641.94156996,1193,43.58392800,1480275.19144972,0
2021-01-06 02:05:00,33969.98000000,33987.28000000,33940.07000000,33986.13000000,44.45115100,2021-01-06 02:05:59.999,1509872.73238382,981,18.93922600,643294.03720227,0
2021-01-06 02:06:00,33986.11000000,33986.15000000,33949.04000000,33953.98000000,55.29307100,2021-01-06 02:06:59.999,1878555.38865531,996,23.43679600,796192.91685006,0
2021-01-06 02:07:00,33953.98000000,34030.00000000,33950.00000000,34006.67000000,222.74912800,2021-01-06 02:07:59.999,7572709.79122114,1783,185.11242100,6293089.62063223,0
2021-01-06 02:08:00,34006.66000000,34064.50000000,33997.02000000,34052.95000000,82.86290100,2021-01-06 02:08:59.999,2820901.95942586,1793,51.62220900,1757456.48736083,0
2021-01-06 02:09:00,34052.96000000,34054.00000000,33992.84000000,33997.04000000,37.71046800,2021-01-06 02:09:59.999,1283042.09617191,1091,13.73972700,467483.25998576,0
2021-01-06 02:10:00,33997.04000000,34061.51000000,33985.30000000,34048.95000000,53.99769800,2021-01-06 02:10:59.999,1837010.66381050,1067,25.04115900,851935.03118119,0
2021-01-06 02:11:00,34048.95000000,34063.33000000,34006.50000000,34020.16000000,38.32233900,2021-01-06 02:11:59.999,1304157.63947021,918,17.83728900,607020.04713248,0
2021-01-06 02:12:00,34020.17000000,34020.17000000,33950.00000000,33990.51000000,59.93589300,2021-01-06 02:12:59.999,2037346.19022808,1038,15.17177800,515704.82812704,0
2021-01-06 02:13:00,33990.50000000,34013.43000000,33975.86000000,33988.80000000,33.27947600,2021-01-06 02:13:59.999,1131325.81385321,701,22.76580400,773879.50263259,0
2021-01-06 02:14:00,33988.79000000,34032.54000000,33986.10000000,34006.87000000,27.48599700,2021-01-06 02:14:59.999,934911.72070458,689,15.87690800,540013.60492950,0
2021-01-06 02:15:00,34006.87000000,34024.50000000,34002.30000000,34006.53000000,30.76410200,2021-01-06 02:15:59.999,1046312.98855402,688,18.02192000,612904.17577777,0
2021-01-06 02:16:00,34006.52000000,34061.69000000,33990.00000000,34061.69000000,64.87775600,2021-01-06 02:16:59.999,2206648.97252094,934,23.80498100,809905.11492676,0
2021-01-06 02:17:00,34063.40000000,34100.00000000,34063.40000000,34098.68000000,79.48407000,2021-01-06 02:17:59.999,2709559.85998786,1451,41.94922700,1429987.47557028,0
2021-01-06 02:18:00,34098.68000000,34127.03000000,34088.00000000,34116.39000000,173.99217300,2021-01-06 02:18:59.999,5933964.11667573,1606,109.37885600,3730072.67999321,0
2021-01-06 02:19:00,34116.40000000,34135.84000000,34097.16000000,34100.01000000,49.17035300,2021-01-06 02:19:59.999,1677380.65142548,918,27.56619800,940387.40748312,0
2021-01-06 02:20:00,34100.00000000,34130.58000000,34100.00000000,34103.74000000,35.21647700,2021-01-06 02:20:59.999,1201307.53653295,691,19.01287900,648518.22256477,0
2021-01-06 02:21:00,34103.74000000,34103.74000000,34056.78000000,34098.98000000,45.71751400,2021-01-06 02:21:59.999,1558135.30202853,1146,20.01480500,682052.00591730,0
2021-01-06 02:22:00,34098.98000000,34098.98000000,34005.53000000,34007.77000000,71.91130900,2021-01-06 02:22:59.999,2448291.25115021,1170,19.55943800,666006.77156449,0
2021-01-06 02:23:00,34005.53000000,34005.54000000,33926.83000000,33942.84000000,135.75429900,2021-01-06 02:23:59.999,4609821.27060921,1948,53.88338500,1829680.16241391,0
2021-01-06 02:24:00,33948.94000000,33996.47000000,33921.03000000,33921.04000000,59.36281400,2021-01-06 02:24:59.999,2015561.95634573,1050,28.10688000,954325.19362514,0
2021-01-06 02:25:00,33921.03000000,33921.59000000,33778.78000000,33800.39000000,109.01337300,2021-01-06 02:25:59.999,3692382.09234887,2389,31.71811000,1074576.96843960,0
2021-01-06 02:26:00,33800.39000000,33866.65000000,33768.32000000,33837.99000000,104.51300200,2021-01-06 02:26:59.999,3533470.47681841,2083,52.35394600,1770016.58021381,0
2021-01-06 02:27:00,33837.99000000,33857.50000000,33773.44000000,33857.50000000,57.96075800,2021-01-06 02:27:59.999,1959884.25498070,1053,30.54681000,1032971.01823769,0
2021-01-06 02:28:00,33858.43000000,33904.06000000,33820.00000000,33904.05000000,49.93852300,2021-01-06 02:28:59.999,1691101.01683178,908,25.38070500,859561.87900842,0
2021-01-06 02:29:00,33904.06000000,33954.94000000,33903.84000000,33915.35000000,60.97354200,2021-01-06 02:29:59.999,2069060.18930613,1029,18.42251100,624960.55518426,0
2021-01-06 02:30:00,33915.35000000,33922.31000000,33879.37000000,33908.62000000,33.14549800,2021-01-06 02:30:59.999,1123691.08046678,856,12.67896700,429824.40747772,0
2021-01-06 02:31:00,33908.61000000,33948.99000000,33891.12000000,33917.03000000,37.05274400,2021-01-06 02:31:59.999,1256681.92307965,834,20.24332800,686615.09145890,0
2021-01-06 02:32:00,33917.04000000,33934.54000000,33887.34000000,33923.16000000,19.17738900,2021-01-06 02:32:59.999,650295.39563957,599,9.76213800,331071.63099547,0
2021-01-06 02:33:00,33923.17000000,33938.48000000,33842.12000000,33916.74000000,73.84055500,2021-01-06 02:33:59.999,2502028.55502058,928,28.33749900,960542.54434448,0
2021-01-06 02:34:00,33916.73000000,33996.47000000,33906.57000000,33981.70000000,46.83943200,2021-01-06 02:34:59.999,1590732.68780269,939,28.14090000,955649.04716003,0
2021-01-06 02:35:00,33981.70000000,34049.00000000,33969.08000000,34044.76000000,39.40802300,2021-01-06 02:35:59.999,1339870.52352121,835,18.22003500,619591.74794199,0
2021-01-06 02:36:00,34044.78000000,34064.50000000,34022.53000000,34056.51000000,35.70286300,2021-01-06 02:36:59.999,1215485.19020926,725,22.18669700,755350.26096660,0
2021-01-06 02:37:00,34056.50000000,34091.22000000,34013.97000000,34091.22000000,43.03429500,2021-01-06 02:37:59.999,1465882.40444316,971,26.71353600,909881.57773272,0
2021-01-06 02:38:00,34091.21000000,34110.00000000,34078.32000000,34083.95000000,34.87823800,2021-01-06 02:38:59.999,1189234.82143972,812,20.91926400,713298.24573338,0
2021-01-06 02:39:00,34083.95000000,34110.00000000,34070.24000000,34077.02000000,35.35607000,2021-01-06 02:39:59.999,1205452.28202376,822,12.57305300,428682.04890491,0
2021-01-06 02:40:00,34077.03000000,34111.00000000,34076.81000000,34084.78000000,48.63563800,2021-01-06 02:40:59.999,1658254.82154714,631,39.81964000,1357721.56937526,0
2021-01-06 02:41:00,34084.79000000,34084.79000000,34040.18000000,34068.94000000,28.83451200,2021-01-06 02:41:59.999,982048.90468279,971,15.19370700,517477.05547516,0
2021-01-06 02:42:00,34068.95000000,34099.25000000,34051.15000000,34087.23000000,21.16438300,2021-01-06 02:42:59.999,721178.16902002,639,13.54177400,461481.31807274,0
2021-01-06 02:43:00,34087.23000000,34093.18000000,34050.00000000,34050.43000000,27.60665000,2021-01-06 02:43:59.999,940817.80150394,568,11.95102800,407290.78148847,0
2021-01-06 02:44:00,34050.43000000,34060.00000000,33961.72000000,33973.02000000,55.19362400,2021-01-06 02:44:59.999,1877106.49549363,945,14.73608300,501243.69694861,0
2021-01-06 02:45:00,33973.02000000,34010.51000000,33970.34000000,34007.29000000,34.46446700,2021-01-06 02:45:59.999,1171477.95710985,847,18.84227000,640453.59526314,0
2021-01-06 02:46:00,34007.29000000,34080.00000000,34007.29000000,34072.29000000,28.75619400,2021-01-06 02:46:59.999,979183.55873341,895,17.60541500,599405.32049428,0
2021-01-06 02:47:00,34072.30000000,34110.99000000,34069.95000000,34109.02000000,38.15138200,2021-01-06 02:47:59.999,1300500.22717480,764,28.89474200,984995.26436410,0
2021-01-06 02:48:00,34109.02000000,34114.83000000,34082.89000000,34099.91000000,37.21040300,2021-01-06 02:48:59.999,1268798.18814978,738,9.80753800,334418.97982798,0
2021-01-06 02:49:00,34099.91000000,34110.00000000,34057.27000000,34062.31000000,50.06856500,2021-01-06 02:49:59.999,1707197.36628615,726,8.14474200,277695.90008529,0
2021-01-06 02:50:00,34062.31000000,34065.00000000,33987.19000000,33995.19000000,55.87726300,2021-01-06 02:50:59.999,1901728.56682229,977,22.63628000,770242.89012585,0
2021-01-06 02:51:00,33995.19000000,33995.87000000,33933.05000000,33933.05000000,26.78854900,2021-01-06 02:51:59.999,910084.55904992,916,13.22005700,449155.55506895,0
2021-01-06 02:52:00,33936.30000000,33966.36000000,33900.00000000,33942.50000000,42.29109800,2021-01-06 02:52:59.999,1435208.41459807,1108,20.09954300,682217.69462462,0
2021-01-06 02:53:00,33942.50000000,33949.88000000,33865.46000000,33903.18000000,107.57082400,2021-01-06 02:53:59.999,3646582.93423105,1553,57.08629400,1935101.80923430,0
2021-01-06 02:54:00,33903.17000000,33903.17000000,33841.32000000,33850.27000000,31.85044100,2021-01-06 02:54:59.999,1078633.73244110,866,14.44144300,489088.46030660,0
2021-01-06 02:55:00,33850.27000000,33894.84000000,33841.34000000,33851.49000000,32.32576900,2021-01-06 02:55:59.999,1094773.49450205,725,14.12910500,478548.35902951,0
2021-01-06 02:56:00,33851.48000000,33898.00000000,33847.89000000,33879.34000000,37.54128500,2021-01-06 02:56:59.999,1271688.32858013,707,13.20874400,447443.69405731,0
2021-01-06 02:57:00,33879.34000000,33882.90000000,33817.62000000,33832.39000000,50.89732000,2021-01-06 02:57:59.999,1723109.62445248,1123,12.48953900,422799.43988404,0
2021-01-06 02:58:00,33834.36000000,33888.99000000,33828.06000000,33882.66000000,36.03077000,2021-01-06 02:58:59.999,1219813.68108101,663,18.47221000,625511.20288319,0
2021-01-06 02:59:00,33882.66000000,33886.42000000,33843.67000000,33873.30000000,30.35117800,2021-01-06 02:59:59.999,1027915.85269473,721,9.01067100,305166.04721553,0
2021-01-06 03:00:00,33873.30000000,33960.16000000,33873.30000000,33960.16000000,33.42407600,2021-01-06 03:00:59.999,1134011.90670443,1119,20.65430700,700724.79014566,0
2021-01-06 03:01:00,33960.33000000,33996.58000000,33960.33000000,33987.47000000,54.54097200,2021-01-06 03:01:59.999,1853273.18294254,1244,23.36961100,793983.39986774,0
2021-01-06 03:02:00,33989.00000000,34048.43000000,33989.00000000,34024.78000000,64.47712400,2021-01-06 03:02:59.999,2193455.48593236,1624,30.37219100,1033166.78300519,0
2021-01-06 03:03:00,34024.79000000,34024.80000000,33944.33000000,33977.08000000,36.95287200,2021-01-06 03:03:59.999,1255631.21920509,1281,12.24115000,415827.64273379,0
2021-01-06 03:04:00,33977.09000000,33981.01000000,33814.04000000,33822.28000000,57.54167900,2021-01-06 03:04:59.999,1949970.39721081,1708,25.66334900,869621.01412492,0
2021-01-06 03:05:00,33822.29000000,33833.50000000,33778.94000000,33782.97000000,59.72410600,2021-01-06 03:05:59.999,2019168.77170570,2026,18.96247400,641065.25046504,0
2021-01-06 03:06:00,33782.97000000,33840.00000000,33755.10000000,33826.63000000,60.22811600,2021-01-06 03:06:59.999,2036081.80003490,1501,33.34025200,1127318.54655954,0
2021-01-06 03:07:00,33826.63000000,33863.85000000,33801.35000000,33857.55000000,48.47820900,2021-01-06 03:07:59.999,1640169.52982902,1276,15.51690600,525013.20785051,0
2021-01-06 03:08:00,33857.56000000,33857.57000000,33789.22000000,33812.25000000,45.46648100,2021-01-06 03:08:59.999,1537407.48188420,1109,17.57004600,594167.99595974,0
2021-01-06 03:09:00,33812.25000000,33846.99000000,33787.82000000,33846.99000000,26.03164900,2021-01-06 03:09:59.999,880148.74197411,1108,13.08145100,442308.59740716,0
2021-01-06 03:10:00,33846.98000000,33866.16000000,33813.02000000,33821.79000000,25.49897600,2021-01-06 03:10:59.999,863029.45058219,858,13.33518600,451394.53251321,0
2021-01-06 03:11:00,33821.80000000,33829.50000000,33802.00000000,33829.50000000,31.82305200,2021-01-06 03:11:59.999,1075914.65248702,1045,13.78493700,466052.21982390,0
2021-01-06 03:12:00,33830.06000000,33880.31000000,33830.06000000,33868.44000000,27.54128800,2021-01-06 03:12:59.999,932623.41186539,923,10.80131900,365716.42335813,0
2021-01-06 03:13:00,33868.44000000,33903.00000000,33868.19000000,33882.41000000,36.08927200,2021-01-06 03:13:59.999,1222798.99882862,973,19.71900000,668121.13056690,0
2021-01-06 03:14:00,33882.41000000,33903.00000000,33877.69000000,33880.64000000,33.07934000,2021-01-06 03:14:59.999,1121139.70955859,975,9.50477600,322110.13518982,0
2021-01-06 03:15:00,33880.98000000,33887.38000000,33781.56000000,33781.56000000,56.43881600,2021-01-06 03:15:59.999,1908719.26002770,1556,18.01086400,609177.21937533,0
2021-01-06 03:16:00,33780.94000000,33791.23000000,33702.00000000,33722.99000000,75.73816800,2021-01-06 03:16:59.999,2555599.49523177,1772,27.86112200,940254.12733086,0
2021-01-06 03:17:00,33723.00000000,33788.86000000,33722.99000000,33768.07000000,35.67011700,2021-01-06 03:17:59.999,1204241.42800809,1331,21.55306800,727669.08417752,0
2021-01-06 03:18:00,33768.07000000,33788.86000000,33760.55000000,33788.83000000,28.76531200,2021-01-06 03:18:59.999,971787.65059426,836,11.65720500,393828.78205897,0
2021-01-06 03:19:00,33788.83000000,33788.85000000,33717.00000000,33746.13000000,34.15081300,2021-01-06 03:19:59.999,1152455.17149273,1290,12.68175200,427928.54467717,0
2021-01-06 03:20:00,33746.13000000,33759.59000000,33739.00000000,33749.47000000,29.27647400,2021-01-06 03:20:59.999,988034.09513393,960,13.95954200,471109.75227225,0
2021-01-06 03:21:00,33749.47000000,33758.63000000,33706.00000000,33714.74000000,33.43932600,2021-01-06 03:21:59.999,1128361.79298783,970,16.00687700,540175.09559225,0
2021-01-06 03:22:00,33714.75000000,33770.15000000,33676.46000000,33748.01000000,85.16024800,2021-01-06 03:22:59.999,2871596.67758239,1664,35.21324700,1187453.97961096,0
2021-01-06 03:23:00,33748.01000000,33803.02000000,33748.01000000,33787.59000000,38.50173500,2021-01-06 03:23:59.999,1300614.31793420,1227,26.38542900,891278.25459026,0
2021-01-06 03:24:00,33787.59000000,33804.04000000,33759.10000000,33761.33000000,23.64863400,2021-01-06 03:24:59.999,798981.57079443,799,12.88460800,435357.94879378,0
2021-01-06 03:25:00,33761.28000000,33796.70000000,33707.06000000,33787.28000000,48.65493100,2021-01-06 03:25:59.999,1642175.32030918,1321,23.54443100,794455.81017444,0
2021-01-06 03:26:00,33787.28000000,33825.69000000,33786.00000000,33800.00000000,42.76235000,2021-01-06 03:26:59.999,1445367.73409378,1079,22.35310100,755496.76096489,0
2021-01-06 03:27:00,33800.00000000,33833.00000000,33792.67000000,33817.86000000,33.38761500,2021-01-06 03:27:59.999,1128979.57165566,1229,19.36761700,654921.90849079,0
2021-01-06 03:28:00,33817.85000000,33845.26000000,33793.06000000,33807.50000000,32.58880500,2021-01-06 03:28:59.999,1102133.92403735,854,17.49402100,591572.23385337,0
2021-01-06 03:29:00,33807.49000000,33807.50000000,33720.00000000,33721.00000000,29.07995800,2021-01-06 03:29:59.999,981699.21004678,1300,13.91342900,469706.87311080,0
2021-01-06 03:30:00,33721.00000000,33786.49000000,33720.99000000,33770.75000000,61.58451700,2021-01-06 03:30:59.999,2078745.41166248,1382,35.43697600,1196109.56008342,0
2021-01-06 03:31:00,33770.75000000,33812.50000000,33769.47000000,33802.23000000,18.81168600,2021-01-06 03:31:59.999,635627.87808114,953,11.88296400,401509.25260051,0
2021-01-06 03:32:00,33802.23000000,33804.99000000,33760.00000000,33760.01000000,26.06399500,2021-01-06 03:32:59.999,880391.68847146,887,5.58986200,188848.28626287,0
2021-01-06 03:33:00,33760.01000000,33780.00000000,33700.00000000,33700.00000000,59.97488900,2021-01-06 03:33:59.999,2023724.59404754,1251,12.74625100,429973.42269617,0
2021-01-06 03:34:00,33700.00000000,33745.59000000,33652.00000000,33737.00000000,94.57752900,2021-01-06 03:34:59.999,3186477.71638668,1822,39.29949000,1324366.94444182,0
2021-01-06 03:35:00,33733.97000000,33795.91000000,33716.66000000,33795.29000000,47.15255100,2021-01-06 03:35:59.999,1591722.28497094,1318,19.30451800,651772.71978800,0
2021-01-06 03:36:00,33795.30000000,33830.39000000,33795.30000000,33830.38000000,57.27854900,2021-01-06 03:36:59.999,1937114.41506557,926,41.89762300,1416904.28034223,0
2021-01-06 03:37:00,33830.38000000,33926.77000000,33830.38000000,33920.95000000,75.70321600,2021-01-06 03:37:59.999,2565212.95620367,1753,39.55322700,1339992.70004484,0
2021-01-06 03:38:00,33918.12000000,33940.17000000,33901.20000000,33911.20000000,57.21268600,2021-01-06 03:38:59.999,1940602.92667220,1343,31.26437300,1060521.10000162,0
2021-01-06 03:39:00,33911.20000000,33914.91000000,33876.01000000,33897.82000000,41.34183400,2021-01-06 03:39:59.999,1401331.62721650,1149,16.85227900,571208.83632816,0
2021-01-06 03:40:00,33897.83000000,33907.16000000,33873.72000000,33873.78000000,19.92988500,2021-01-06 03:40:59.999,675430.13625992,668,11.33364600,384113.13429980,0
2021-01-06 03:41:00,33873.78000000,33885.06000000,33801.66000000,33812.00000000,60.29051400,2021-01-06 03:41:59.999,2040265.48359483,1507,22.04481800,746139.83902840,0
2021-01-06 03:42:00,33812.00000000,33835.97000000,33750.31000000,33755.55000000,59.18882700,2021-01-06 03:42:59.999,2000670.45368009,1346,24.84280900,839887.92684123,0
2021-01-06 03:43:00,33755.54000000,33795.79000000,33734.83000000,33784.19000000,43.41518400,2021-01-06 03:43:59.999,1466070.80352866,1251,19.71665400,665876.12693128,0
2021-01-06 03:44:00,33784.20000000,33786.90000000,33732.58000000,33732.59000000,45.78006900,2021-01-06 03:44:59.999,1545320.19648087,1306,20.59037000,695044.57884941,0
2021-01-06 03:45:00,33732.59000000,33799.50000000,33732.59000000,33797.57000000,36.27696200,2021-01-06 03:45:59.999,1224682.66113998,1173,28.27043100,954364.10096963,0
2021-01-06 03:46:00,33799.49000000,33843.80000000,33799.49000000,33843.05000000,26.87593800,2021-01-06 03:46:59.999,908956.41523397,738,15.66881100,529928.94895274,0
2021-01-06 03:47:00,33843.05000000,33900.00000000,33773.21000000,33893.79000000,87.81120300,2021-01-06 03:47:59.999,2971467.49317202,2141,39.26189400,1328383.90714941,0
2021-01-06 03:48:00,33893.79000000,33973.97000000,33889.51000000,33938.98000000,106.22066400,2021-01-06 03:48:59.999,3604565.54988267,1711,75.45151000,2560334.37012664,0
2021-01-06 03:49:00,33938.98000000,33968.50000000,33924.52000000,33955.62000000,30.55200500,2021-01-06 03:49:59.999,1037107.58373260,1201,16.17761900,549150.36231840,0
2021-01-06 03:50:00,33955.62000000,33965.39000000,33934.48000000,33934.48000000,30.12176700,2021-01-06 03:50:59.999,1022707.92719694,1039,16.50202500,560306.49918041,0
2021-01-06 03:51:00,33934.48000000,33942.33000000,33911.77000000,33932.11000000,30.98792900,2021-01-06 03:51:59.999,1051446.71209183,1133,10.87676900,369064.75022377,0
2021-01-06 03:52:00,33932.10000000,33959.50000000,33908.52000000,33959.49000000,39.19627200,2021-01-06 03:52:59.999,1329963.85098854,1083,22.08998400,749479.25064247,0
2021-01-06 03:53:00,33959.49000000,33962.72000000,33916.13000000,33916.76000000,20.25887400,2021-01-06 03:53:59.999,687518.70287540,1232,9.26613600,314484.30271376,0
2021-01-06 03:54:00,33916.76000000,34005.68000000,33911.55000000,33974.95000000,138.92017700,2021-01-06 03:54:59.999,4720813.19164288,1991,110.18895200,3744718.43522604,0
2021-01-06 03:55:00,33974.95000000,34026.00000000,33972.30000000,34002.01000000,51.71304400,2021-01-06 03:55:59.999,1758389.60646420,1472,31.26629000,1063147.01175308,0
2021-01-06 03:56:00,34002.00000000,34067.02000000,33994.28000000,34010.95000000,81.62226600,2021-01-06 03:56:59.999,2777798.13836451,1893,33.81656500,1150743.23496814,0
2021-01-06 03:57:00,34010.95000000,34100.00000000,34005.13000000,34092.23000000,122.84692500,2021-01-06 03:57:59.999,4185317.45467553,2201,75.76917200,2581124.94923493,0
2021-01-06 03:58:00,34092.24000000,34149.71000000,34081.05000000,34097.46000000,221.57295400,2021-01-06 03:58:59.999,7560239.54487864,2722,169.58054100,5786104.34573067,0
2021-01-06 03:59:00,34097.01000000,34170.00000000,34094.92000000,34117.59000000,121.64462000,2021-01-06 03:59:59.999,4153387.70067775,1929,94.66236300,3232053.68505147,0
2021-01-06 04:00:00,34116.76000000,34200.87000000,34116.72000000,34200.86000000,153.92770000,2021-01-06 04:00:59.999,5262252.01346112,2528,120.93593300,4134878.32290542,0
2021-01-06 04:01:00,34200.87000000,34250.00000000,34114.00000000,34114.02000000,128.77106600,2021-01-06 04:01:59.999,4400691.18307265,2653,59.04176000,2018428.75447011,0
2021-01-06 04:02:00,34114.00000000,34185.15000000,34111.05000000,34137.47000000,71.82953200,2021-01-06 04:02:59.999,2453273.41957812,1378,41.88182400,1430493.44427747,0
2021-01-06 04:03:00,34137.46000000,34177.19000000,34109.83000000,34175.48000000,42.58221400,2021-01-06 04:03:59.999,1454212.90178226,1009,24.69258900,843276.43591611,0
2021-01-06 04:04:00,34171.36000000,34173.40000000,34120.99000000,34166.60000000,64.22797800,2021-01-06 04:04:59.999,2193674.32429773,1019,23.83237700,813883.58367354,0
2021-01-06 04:05:00,34166.60000000,34200.00000000,34138.02000000,34192.65000000,41.43331800,2021-01-06 04:05:59.999,1415889.40509279,961,28.37866600,969757.08643884,0
2021-01-06 04:06:00,34192.66000000,34200.00000000,34134.57000000,34142.58000000,51.00267600,2021-01-06 04:06:59.999,1742918.89556288,831,25.75318400,879966.24050703,0
2021-01-06 04:07:00,34143.82000000,34166.92000000,34123.88000000,34159.00000000,44.60288100,2021-01-06 04:07:59.999,1522872.27254164,733,21.86672900,746589.31664282,0
2021-01-06 04:08:00,34159.00000000,34250.45000000,34145.71000000,34248.18000000,233.23162900,2021-01-06 04:08:59.999,7976298.47244610,1116,189.27922600,6473136.48406434,0
2021-01-06 04:09:00,34248.18000000,34410.00000000,34242.65000000,34370.22000000,562.20661900,2021-01-06 04:09:59.999,19312264.26469253,6675,432.90715800,14872313.65491616,0
2021-01-06 04:10:00,34368.52000000,34460.00000000,34367.09000000,34441.98000000,446.21227800,2021-01-06 04:10:59.999,15358547.54503000,4723,392.40691900,13505958.55832561,0
2021-01-06 04:11:00,34441.21000000,34460.00000000,34401.00000000,34460.00000000,309.52957600,2021-01-06 04:11:59.999,10663293.83565441,3530,244.30738400,8416928.58382513,0
2021-01-06 04:12:00,34459.99000000,34510.00000000,34447.81000000,34497.35000000,564.83300900,2021-01-06 04:12:59.999,19486450.79297917,7676,497.70168500,17170828.52509914,0
2021-01-06 04:13:00,34497.35000000,34580.00000000,34490.85000000,34537.56000000,353.87693700,2021-01-06 04:13:59.999,12216108.44429098,5285,301.81291800,10418254.80453261,0
2021-01-06 04:14:00,34537.57000000,34600.00000000,34440.58000000,34584.92000000,283.37407300,2021-01-06 04:14:59.999,9784952.22613567,4416,150.89011400,5211624.81957658,0
